,ID,JSON_String,JSON_Dict,time_of_day,reason,vehicles
7407,49229567,"{'time_of_day': 'morning', 'reason': 'Collision', 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': 'Collision', 'vehicles': ['Car']}",morning,Collision,['Car']
7408,71470101,"{'time_of_day': 'night', 'reason': 'Collision', 'vehicles': ['Commercial Vehicle', 'Two-Wheeler', 'Car']}","{'time_of_day': 'night', 'reason': 'Collision', 'vehicles': ['Commercial Vehicle', 'Two-Wheeler', 'Car']}",night,Collision,"['Commercial Vehicle', 'Two-Wheeler', 'Car']"
7409,71823565,"{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car']}",morning,Negligence,['Car']
7410,70122943,"{'time_of_day': 'night', 'reason': 'Collision', 'vehicles': ['Car', 'Two-Wheeler']}","{'time_of_day': 'night', 'reason': 'Collision', 'vehicles': ['Car', 'Two-Wheeler']}",night,Collision,"['Car', 'Two-Wheeler']"
7411,70802566,"{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}",night,External influences,['Car']
7412,70378840,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Special Vehicle', 'Two-Wheeler']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Special Vehicle', 'Two-Wheeler']}",NA,NA,"['Car', 'Special Vehicle', 'Two-Wheeler']"
7413,70370149,"{'time_of_day': ['night', 'evening'], 'reason': ['Speed'], 'vehicles': ['Car', 'Two-Wheeler', 'Commercial Vehicle']}","{'time_of_day': ['night', 'evening'], 'reason': ['Speed'], 'vehicles': ['Car', 'Two-Wheeler', 'Commercial Vehicle']}","['night', 'evening']",['Speed'],"['Car', 'Two-Wheeler', 'Commercial Vehicle']"
7414,18534603,"{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car']}",morning,Negligence,['Car']
7415,29441440,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Commercial Vehicle']}",NA,NA,"['Car', 'Commercial Vehicle']"
7416,45170327,"{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}",night,External influences,['Car']
7417,70336235,"{'time_of_day': 'night', 'reason': ['External influences', 'Collision'], 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': ['External influences', 'Collision'], 'vehicles': ['Car']}",night,"['External influences', 'Collision']",['Car']
7418,77229695,"{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car']}",morning,External influences,['Car']
7419,64810242,"{'time_of_day': 'evening', 'reason': ['Negligence', 'Negligence'], 'vehicles': ['Car', 'Two-Wheeler', 'Special Vehicle']}","{'time_of_day': 'evening', 'reason': ['Negligence', 'Negligence'], 'vehicles': ['Car', 'Two-Wheeler', 'Special Vehicle']}",evening,"['Negligence', 'Negligence']","['Car', 'Two-Wheeler', 'Special Vehicle']"
7420,70336514,"{'time_of_day': 'NA', 'reason': 'Negligence', 'vehicles': ['Car', 'Two-Wheeler']}","{'time_of_day': 'NA', 'reason': 'Negligence', 'vehicles': ['Car', 'Two-Wheeler']}",NA,Negligence,"['Car', 'Two-Wheeler']"
7421,70079602,"{'time_of_day': 'evening', 'reason': 'Collision', 'vehicles': ['Car']}","{'time_of_day': 'evening', 'reason': 'Collision', 'vehicles': ['Car']}",evening,Collision,['Car']
7422,64910625,"{'time_of_day': 'afternoon', 'reason': 'External influences', 'vehicles': ['Car', 'Two-Wheeler', 'Commercial Vehicle']}","{'time_of_day': 'afternoon', 'reason': 'External influences', 'vehicles': ['Car', 'Two-Wheeler', 'Commercial Vehicle']}",afternoon,External influences,"['Car', 'Two-Wheeler', 'Commercial Vehicle']"
7423,65640286,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Two-Wheeler', 'Car']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Two-Wheeler', 'Car']}",NA,NA,"['Two-Wheeler', 'Car']"
7424,71771702,"{'time_of_day': ['afternoon', 'afternoon', 'evening'], 'reason': ['Collision', 'Collision', 'Collision', 'Collision'], 'vehicles': ['Car', 'Commercial Vehicle', 'Commercial Vehicle', 'Commercial Vehicle']}","{'time_of_day': ['afternoon', 'afternoon', 'evening'], 'reason': ['Collision', 'Collision', 'Collision', 'Collision'], 'vehicles': ['Car', 'Commercial Vehicle', 'Commercial Vehicle', 'Commercial Vehicle']}","['afternoon', 'afternoon', 'evening']","['Collision', 'Collision', 'Collision', 'Collision']","['Car', 'Commercial Vehicle', 'Commercial Vehicle', 'Commercial Vehicle']"
7425,70311670,"{'time_of_day': ['morning', 'evening'], 'reason': ['Collision', 'Collision'], 'vehicles': ['Two-Wheeler', 'Commercial Vehicle', 'Car', 'Car', 'Special Vehicle']}","{'time_of_day': ['morning', 'evening'], 'reason': ['Collision', 'Collision'], 'vehicles': ['Two-Wheeler', 'Commercial Vehicle', 'Car', 'Car', 'Special Vehicle']}","['morning', 'evening']","['Collision', 'Collision']","['Two-Wheeler', 'Commercial Vehicle', 'Car', 'Car', 'Special Vehicle']"
7426,66888430,"{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car', 'Commercial Vehicle', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car', 'Commercial Vehicle', 'Commercial Vehicle']}",morning,Negligence,"['Car', 'Commercial Vehicle', 'Commercial Vehicle']"
7427,46014932,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Special Vehicle']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Special Vehicle']}",NA,NA,"['Car', 'Special Vehicle']"
7428,64967627,"{'time_of_day': 'NA', 'reason': 'Speed', 'vehicles': ['Special Vehicle', 'Car']}","{'time_of_day': 'NA', 'reason': 'Speed', 'vehicles': ['Special Vehicle', 'Car']}",NA,Speed,"['Special Vehicle', 'Car']"
7429,70047254,{},{},,,
7430,65598322,"{'time_of_day': ['morning', 'morning', 'morning'], 'reason': ['Negligence', 'External influences', 'Collision', 'Collision'], 'vehicles': ['Commercial Vehicle', 'Car', 'Two-Wheeler', 'Special Vehicle', 'Special Vehicle']}","{'time_of_day': ['morning', 'morning', 'morning'], 'reason': ['Negligence', 'External influences', 'Collision', 'Collision'], 'vehicles': ['Commercial Vehicle', 'Car', 'Two-Wheeler', 'Special Vehicle', 'Special Vehicle']}","['morning', 'morning', 'morning']","['Negligence', 'External influences', 'Collision', 'Collision']","['Commercial Vehicle', 'Car', 'Two-Wheeler', 'Special Vehicle', 'Special Vehicle']"
7431,70016289,"{'time_of_day': 'morning', 'reason': 'Collision', 'vehicles': ['Two-Wheeler', 'Car']}","{'time_of_day': 'morning', 'reason': 'Collision', 'vehicles': ['Two-Wheeler', 'Car']}",morning,Collision,"['Two-Wheeler', 'Car']"
7432,70267096,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Two-Wheeler']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Two-Wheeler']}",NA,NA,"['Car', 'Two-Wheeler']"
7433,70264380,"{'time_of_day': 'NA', 'reason': 'Collision', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'NA', 'reason': 'Collision', 'vehicles': ['Car', 'Commercial Vehicle']}",NA,Collision,"['Car', 'Commercial Vehicle']"
7434,67200136,"{'vehicles': ['Commercial Vehicle', 'Commercial Vehicle', 'Car', 'Special Vehicle']}","{'vehicles': ['Commercial Vehicle', 'Commercial Vehicle', 'Car', 'Special Vehicle']}",,,"['Commercial Vehicle', 'Commercial Vehicle', 'Car', 'Special Vehicle']"
7435,68650561,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Two-Wheeler', 'Car', 'Commercial Vehicle']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Two-Wheeler', 'Car', 'Commercial Vehicle']}",NA,NA,"['Two-Wheeler', 'Car', 'Commercial Vehicle']"
7436,73309897,"{'time_of_day': 'NA', 'reason': ['Speed'], 'vehicles': ['Car', 'Commercial Vehicle', 'Two-Wheeler']}","{'time_of_day': 'NA', 'reason': ['Speed'], 'vehicles': ['Car', 'Commercial Vehicle', 'Two-Wheeler']}",NA,['Speed'],"['Car', 'Commercial Vehicle', 'Two-Wheeler']"
7437,48196555,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Commercial Vehicle', 'Two-Wheeler', 'Special Vehicle']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Commercial Vehicle', 'Two-Wheeler', 'Special Vehicle']}",NA,NA,"['Car', 'Commercial Vehicle', 'Two-Wheeler', 'Special Vehicle']"
7438,74242621,"{'time_of_day': 'night', 'reason': ['Speed'], 'vehicles': ['Two-Wheeler', 'Car']}","{'time_of_day': 'night', 'reason': ['Speed'], 'vehicles': ['Two-Wheeler', 'Car']}",night,['Speed'],"['Two-Wheeler', 'Car']"
7439,45016743,"{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car', 'Car', 'Two-Wheeler']}","{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car', 'Car', 'Two-Wheeler']}",morning,External influences,"['Car', 'Car', 'Two-Wheeler']"
7440,67149517,"{'time_of_day': 'afternoon', 'reason': 'Speed', 'vehicles': ['Car']}","{'time_of_day': 'afternoon', 'reason': 'Speed', 'vehicles': ['Car']}",afternoon,Speed,['Car']
7441,67153237,"{'time_of_day': ['morning', 'evening', 'night'], 'reason': ['Collision', 'Collision', 'Collision'], 'vehicles': ['Commercial Vehicle', 'Two-Wheeler', 'Special Vehicle', 'Car']}","{'time_of_day': ['morning', 'evening', 'night'], 'reason': ['Collision', 'Collision', 'Collision'], 'vehicles': ['Commercial Vehicle', 'Two-Wheeler', 'Special Vehicle', 'Car']}","['morning', 'evening', 'night']","['Collision', 'Collision', 'Collision']","['Commercial Vehicle', 'Two-Wheeler', 'Special Vehicle', 'Car']"
7442,69981420,"{'time_of_day': 'morning', 'reason': 'Speed', 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': 'Speed', 'vehicles': ['Car']}",morning,Speed,['Car']
7443,79400998,"{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}",night,External influences,['Car']
7444,71667887,"{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}",night,External influences,['Car']
7445,68605116,"{'time_of_day': 'night', 'reason': ['Collision'], 'vehicles': ['Two-Wheeler', 'Car', 'Commercial Vehicle']}","{'time_of_day': 'night', 'reason': ['Collision'], 'vehicles': ['Two-Wheeler', 'Car', 'Commercial Vehicle']}",night,['Collision'],"['Two-Wheeler', 'Car', 'Commercial Vehicle']"
7446,71293138,"{'time_of_day': 'morning', 'reason': 'Collision', 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': 'Collision', 'vehicles': ['Car']}",morning,Collision,['Car']
7447,71662603,"{'time_of_day': 'morning', 'reason': ['Collision'], 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': ['Collision'], 'vehicles': ['Car', 'Commercial Vehicle']}",morning,['Collision'],"['Car', 'Commercial Vehicle']"
7448,70212419,"{'time_of_day': 'NA', 'reason': 'Collision', 'vehicles': ['Car', 'Two-Wheeler']}","{'time_of_day': 'NA', 'reason': 'Collision', 'vehicles': ['Car', 'Two-Wheeler']}",NA,Collision,"['Car', 'Two-Wheeler']"
7449,70204230,"{'time_of_day': 'morning', 'reason': ['Speed'], 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': ['Speed'], 'vehicles': ['Car']}",morning,['Speed'],['Car']
7450,64654658,"{'time_of_day': 'morning', 'reason': 'Collision', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': 'Collision', 'vehicles': ['Car', 'Commercial Vehicle']}",morning,Collision,"['Car', 'Commercial Vehicle']"
7451,65633306,{},{},,,
7452,68568844,"{'time_of_day': 'NA', 'reason': 'Negligence', 'vehicles': ['Car']}","{'time_of_day': 'NA', 'reason': 'Negligence', 'vehicles': ['Car']}",NA,Negligence,['Car']
7453,71250155,"{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car', 'Special Vehicle']}","{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car', 'Special Vehicle']}",morning,External influences,"['Car', 'Special Vehicle']"
7454,69929531,"{'time_of_day': 'evening', 'reason': 'External influences', 'vehicles': ['Two-Wheeler', 'Car']}","{'time_of_day': 'evening', 'reason': 'External influences', 'vehicles': ['Two-Wheeler', 'Car']}",evening,External influences,"['Two-Wheeler', 'Car']"
7455,83266704,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Special Vehicle', 'Car']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Special Vehicle', 'Car']}",NA,NA,"['Special Vehicle', 'Car']"
7456,68526709,"{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}",night,External influences,['Car']
7457,71226882,"{'time_of_day': ['morning', 'night'], 'reason': ['Negligence'], 'vehicles': ['Special Vehicle', 'Commercial Vehicle', 'Car', 'Special Vehicle']}","{'time_of_day': ['morning', 'night'], 'reason': ['Negligence'], 'vehicles': ['Special Vehicle', 'Commercial Vehicle', 'Car', 'Special Vehicle']}","['morning', 'night']",['Negligence'],"['Special Vehicle', 'Commercial Vehicle', 'Car', 'Special Vehicle']"
7458,67056759,"{'time_of_day': 'afternoon', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'afternoon', 'reason': 'External influences', 'vehicles': ['Car']}",afternoon,External influences,['Car']
7459,66660592,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Two-Wheeler', 'Car']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Two-Wheeler', 'Car']}",NA,NA,"['Two-Wheeler', 'Car']"
7460,71205523,"{'time_of_day': 'NA', 'reason': 'Negligence', 'vehicles': ['Car', 'Special Vehicle']}","{'time_of_day': 'NA', 'reason': 'Negligence', 'vehicles': ['Car', 'Special Vehicle']}",NA,Negligence,"['Car', 'Special Vehicle']"
7461,64769555,"{'time_of_day': 'morning', 'reason': 'Speed', 'vehicles': ['Car', 'Special Vehicle', 'Two-Wheeler']}","{'time_of_day': 'morning', 'reason': 'Speed', 'vehicles': ['Car', 'Special Vehicle', 'Two-Wheeler']}",morning,Speed,"['Car', 'Special Vehicle', 'Two-Wheeler']"
7462,69865443,"{'time_of_day': 'morning', 'reason': ['Speed'], 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': ['Speed'], 'vehicles': ['Car', 'Commercial Vehicle']}",morning,['Speed'],"['Car', 'Commercial Vehicle']"
7463,69864190,"{'time_of_day': 'afternoon', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'afternoon', 'reason': 'External influences', 'vehicles': ['Car']}",afternoon,External influences,['Car']
7464,71192345,"{'time_of_day': 'night', 'reason': 'Speed', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'night', 'reason': 'Speed', 'vehicles': ['Car', 'Commercial Vehicle']}",night,Speed,"['Car', 'Commercial Vehicle']"
7465,69865166,"{'time_of_day': 'evening', 'reason': 'Negligence', 'vehicles': ['Car']}","{'time_of_day': 'evening', 'reason': 'Negligence', 'vehicles': ['Car']}",evening,Negligence,['Car']
7466,68472021,"{'time_of_day': 'NA', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'NA', 'reason': 'External influences', 'vehicles': ['Car']}",NA,External influences,['Car']
7467,33797455,"{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}",night,External influences,['Car']
7468,71159637,"{'time_of_day': 'evening', 'reason': 'Collision', 'vehicles': ['Two-Wheeler', 'Car']}","{'time_of_day': 'evening', 'reason': 'Collision', 'vehicles': ['Two-Wheeler', 'Car']}",evening,Collision,"['Two-Wheeler', 'Car']"
7469,33755521,"{'time_of_day': 'morning', 'reason': 'Speed', 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': 'Speed', 'vehicles': ['Car']}",morning,Speed,['Car']
7470,47610531,"{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}",night,External influences,['Car']
7471,66630827,"{'time_of_day': 'night', 'reason': 'Collision', 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': 'Collision', 'vehicles': ['Car']}",night,Collision,['Car']
7472,74096802,"{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car']}",morning,Negligence,['Car']
7473,66997893,"{'time_of_day': 'NA', 'reason': 'Speed', 'vehicles': ['Two-Wheeler', 'Car']}","{'time_of_day': 'NA', 'reason': 'Speed', 'vehicles': ['Two-Wheeler', 'Car']}",NA,Speed,"['Two-Wheeler', 'Car']"
7474,68822454,"{'time_of_day': 'NA', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'NA', 'reason': 'External influences', 'vehicles': ['Car']}",NA,External influences,['Car']
7475,65387135,"{'time_of_day': 'NA', 'reason': 'Negligence', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'NA', 'reason': 'Negligence', 'vehicles': ['Car', 'Commercial Vehicle']}",NA,Negligence,"['Car', 'Commercial Vehicle']"
7476,65522550,"{'time_of_day': 'evening', 'reason': 'Driving Under Influence', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'evening', 'reason': 'Driving Under Influence', 'vehicles': ['Car', 'Commercial Vehicle']}",evening,Driving Under Influence,"['Car', 'Commercial Vehicle']"
7477,74071348,"{'time_of_day': 'afternoon', 'reason': 'External influences', 'vehicles': ['Car', 'Commercial Vehicle', 'Commercial Vehicle']}","{'time_of_day': 'afternoon', 'reason': 'External influences', 'vehicles': ['Car', 'Commercial Vehicle', 'Commercial Vehicle']}",afternoon,External influences,"['Car', 'Commercial Vehicle', 'Commercial Vehicle']"
7478,66611981,"{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car', 'Special Vehicle']}","{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car', 'Special Vehicle']}",night,External influences,"['Car', 'Special Vehicle']"
7479,71141554,"{'time_of_day': 'NA', 'reason': ['Speed', 'Negligence'], 'vehicles': ['Car', 'Two-Wheeler']}","{'time_of_day': 'NA', 'reason': ['Speed', 'Negligence'], 'vehicles': ['Car', 'Two-Wheeler']}",NA,"['Speed', 'Negligence']","['Car', 'Two-Wheeler']"
7480,74089753,{},{},,,
7481,27130714,"{'time_of_day': 'NA', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'NA', 'reason': 'External influences', 'vehicles': ['Car']}",NA,External influences,['Car']
7482,66965135,"{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car']}",morning,Negligence,['Car']
7483,74071145,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car']}",NA,NA,['Car']
7484,70075571,"{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}",night,External influences,['Car']
